lat,lon,alt,time_s,speed,heading
31.1956256,121.3837264,49.07,250.78,14.58,0.0
31.1955999,121.3837971,49.07,251.28,14.58,0.0
31.1955742,121.3838677,49.07,251.79,14.58,0.0
31.1955484,121.3839384,49.07,252.29,14.58,0.0
31.1955227,121.3840090,49.07,252.79,14.58,0.0
31.1954970,121.3840797,49.07,253.29,14.58,0.0
31.1954713,121.3841503,49.07,253.79,14.58,0.0
31.1954455,121.3842210,49.07,254.29,14.58,0.0
31.1954198,121.3842916,49.07,254.79,14.58,0.0
31.1953941,121.3843623,49.07,255.29,14.58,0.0
31.1953684,121.3844329,49.07,255.79,14.58,0.0
31.1953426,121.3845036,49.07,256.29,14.58,0.0
31.1953169,121.3845742,49.07,256.79,14.58,0.0
31.1952912,121.3846449,49.07,257.29,14.58,0.0
31.1952654,121.3847155,49.07,257.80,14.58,0.0
31.1952397,121.3847862,49.07,258.30,14.58,0.0
31.1952140,121.3848568,49.07,258.80,14.58,0.0
31.1951883,121.3849274,49.07,259.30,14.58,0.0
31.1951625,121.3849981,49.07,259.80,14.58,0.0
31.1951368,121.3850687,49.07,260.30,14.58,0.0
31.1951111,121.3851394,49.07,260.80,14.58,0.0
31.1950854,121.3852100,49.07,261.30,14.58,0.0
31.1950596,121.3852807,49.07,261.80,14.58,0.0
31.1950339,121.3853513,49.07,262.30,14.58,0.0
31.1950082,121.3854220,49.07,262.80,14.58,0.0
31.1949825,121.3854926,49.07,263.30,14.58,0.0
31.1949567,121.3855633,49.07,263.81,14.58,0.0
31.1949310,121.3856339,49.07,264.31,14.58,0.0
31.1949053,121.3857046,49.07,264.81,14.58,0.0
31.1948796,121.3857752,49.07,265.31,14.58,0.0
31.1948538,121.3858459,49.07,265.81,14.58,0.0
31.1948281,121.3859165,49.07,266.31,14.58,0.0
31.1948024,121.3859872,49.07,266.81,14.58,0.0
31.1947767,121.3860578,49.07,267.31,14.58,0.0
31.1947509,121.3861285,49.07,267.81,14.58,0.0
31.1947252,121.3861991,49.07,268.31,14.58,0.0
31.1946995,121.3862698,49.07,268.81,14.58,0.0
31.1946738,121.3863404,49.07,269.32,14.58,0.0
31.1946480,121.3864111,49.07,269.82,14.58,0.0
31.1946223,121.3864817,49.07,270.32,14.58,0.0
31.1945966,121.3865523,49.07,270.82,14.58,0.0
31.1945709,121.3866230,49.07,271.32,14.58,0.0
31.1945451,121.3866936,49.07,271.82,14.58,0.0
31.1945194,121.3867643,49.07,272.32,14.58,0.0
31.1944937,121.3868349,49.07,272.82,14.58,0.0
31.1944680,121.3869056,49.07,273.32,14.58,0.0
31.1944422,121.3869762,49.07,273.82,14.58,0.0
31.1944165,121.3870469,49.07,274.32,14.58,0.0
31.1943908,121.3871175,49.07,274.82,14.58,0.0
31.1943651,121.3871882,49.07,275.33,14.58,0.0
31.1943393,121.3872588,49.07,275.83,14.58,0.0
31.1943136,121.3873295,49.07,276.33,14.58,0.0
31.1942879,121.3874001,49.07,276.83,14.58,0.0
31.1942622,121.3874708,49.07,277.33,14.58,0.0
31.1942364,121.3875414,49.07,277.83,14.58,0.0
31.1942107,121.3876121,49.07,278.33,14.58,0.0
31.1941850,121.3876827,49.07,278.83,14.58,0.0
31.1941593,121.3877534,49.07,279.33,14.58,0.0
31.1941335,121.3878240,49.07,279.83,14.58,0.0
31.1941078,121.3878947,49.07,280.33,14.58,0.0
31.1940821,121.3879653,49.07,280.84,14.58,0.0
31.1940564,121.3880360,49.07,281.34,14.58,0.0
31.1940306,121.3881066,49.07,281.84,14.58,0.0
31.1940049,121.3881772,49.07,282.34,14.58,0.0
31.1939792,121.3882479,49.07,282.84,14.58,0.0
31.1939535,121.3883185,49.07,283.34,14.58,0.0
31.1939277,121.3883892,49.07,283.84,14.58,0.0
31.1939020,121.3884598,49.07,284.34,14.58,0.0
31.1938763,121.3885305,49.07,284.84,14.58,0.0
31.1938505,121.3886011,49.07,285.34,14.58,0.0
31.1938248,121.3886718,49.07,285.84,14.58,0.0
31.1937991,121.3887424,49.07,286.34,14.58,0.0
31.1937734,121.3888131,49.07,286.85,14.58,0.0
31.1937476,121.3888837,49.07,287.35,14.58,0.0
31.1937219,121.3889544,49.07,287.85,14.58,0.0
31.1936962,121.3890250,49.07,288.35,14.58,0.0
31.1936705,121.3890957,49.07,288.85,14.58,0.0
31.1936447,121.3891663,49.07,289.35,14.58,0.0
31.1936190,121.3892370,49.07,289.85,14.58,0.0
31.1935933,121.3893076,49.07,290.35,14.58,0.0
31.1935676,121.3893783,49.07,290.85,14.58,0.0
31.1935418,121.3894489,49.07,291.35,14.58,0.0
31.1935161,121.3895196,49.07,291.85,14.58,0.0
31.1934904,121.3895902,49.07,292.35,14.58,0.0
31.1934647,121.3896609,49.07,292.86,14.58,0.0
31.1934389,121.3897315,49.07,293.36,14.58,0.0
31.1934132,121.3898021,49.07,293.86,14.58,0.0
31.1933875,121.3898728,49.07,294.36,14.58,0.0
31.1933618,121.3899434,49.07,294.86,14.58,0.0
31.1933360,121.3900141,49.07,295.36,14.58,0.0
31.1933103,121.3900847,49.07,295.86,14.58,0.0
31.1932846,121.3901554,49.07,296.36,14.58,0.0
31.1932589,121.3902260,49.07,296.86,14.58,0.0
31.1932331,121.3902967,49.07,297.36,14.58,0.0
31.1932074,121.3903673,49.07,297.86,14.58,0.0
31.1931817,121.3904380,49.07,298.37,14.58,0.0
31.1931560,121.3905086,49.07,298.87,14.58,0.0
31.1931302,121.3905793,49.07,299.37,14.58,0.0
31.1931045,121.3906499,49.07,299.87,14.58,0.0
31.1930788,121.3907206,49.07,300.37,14.58,0.0
31.1930531,121.3907912,49.07,300.87,14.58,0.0
31.1930273,121.3908619,49.07,301.37,14.58,0.0
31.1930016,121.3909325,49.07,301.87,14.58,0.0
31.1929759,121.3910032,49.07,302.37,14.58,0.0
31.1929502,121.3910738,49.07,302.87,14.58,0.0
31.1929244,121.3911445,49.07,303.37,14.58,0.0
31.1928987,121.3912151,49.07,303.87,14.58,0.0
31.1928730,121.3912858,49.07,304.38,14.58,0.0
31.1928473,121.3913564,49.07,304.88,14.58,0.0
31.1928215,121.3914270,49.07,305.38,14.58,0.0
31.1927958,121.3914977,49.07,305.88,14.58,0.0
31.1927701,121.3915683,49.07,306.38,14.58,0.0
31.1927444,121.3916390,49.07,306.88,14.58,0.0
31.1927186,121.3917096,49.07,307.38,14.58,0.0
31.1926929,121.3917803,49.07,307.88,14.58,0.0
31.1926672,121.3918509,49.07,308.38,14.58,0.0
31.1926415,121.3919216,49.07,308.88,14.58,0.0
31.1926157,121.3919922,49.07,309.38,14.58,0.0
31.1925900,121.3920629,49.07,309.89,14.58,0.0
31.1925643,121.3921335,49.07,310.39,14.58,0.0
31.1925385,121.3922042,49.07,310.89,14.58,0.0
31.1925128,121.3922748,49.07,311.39,14.58,0.0
31.1924871,121.3923455,49.07,311.89,14.58,0.0
31.1924614,121.3924161,49.07,312.39,14.58,0.0
31.1924356,121.3924868,49.07,312.89,14.58,0.0
31.1924099,121.3925574,49.07,313.39,14.58,0.0
31.1923842,121.3926281,49.07,313.89,14.58,0.0
31.1923585,121.3926987,49.07,314.39,14.58,0.0
31.1923327,121.3927694,49.07,314.89,14.58,0.0
31.1923070,121.3928400,49.07,315.39,14.58,0.0
31.1922813,121.3929107,49.07,315.90,14.58,0.0
31.1922556,121.3929813,49.07,316.40,14.58,0.0
31.1922298,121.3930519,49.07,316.90,14.58,0.0
31.1922041,121.3931226,49.07,317.40,14.58,0.0
31.1921784,121.3931932,49.07,317.90,14.58,0.0
31.1921527,121.3932639,49.07,318.40,14.58,0.0
31.1921269,121.3933345,49.07,318.90,14.58,0.0
31.1921012,121.3934052,49.07,319.40,14.58,0.0
31.1920755,121.3934758,49.07,319.90,14.58,0.0
31.1920498,121.3935465,49.07,320.40,14.58,0.0
31.1920240,121.3936171,49.07,320.90,14.58,0.0
31.1919983,121.3936878,49.07,321.40,14.58,0.0
31.1919726,121.3937584,49.07,321.91,14.58,0.0
31.1919469,121.3938291,49.07,322.41,14.58,0.0
31.1919211,121.3938997,49.07,322.91,14.58,0.0
31.1918954,121.3939704,49.07,323.41,14.58,0.0
31.1918697,121.3940410,49.07,323.91,14.58,0.0
31.1918440,121.3941117,49.07,324.41,14.58,0.0
31.1918182,121.3941823,49.07,324.91,14.58,0.0
31.1917925,121.3942530,49.07,325.41,14.58,0.0
31.1917668,121.3943236,49.07,325.91,14.58,0.0
31.1917411,121.3943943,49.07,326.41,14.58,0.0
31.1917153,121.3944649,49.07,326.91,14.58,0.0
31.1916896,121.3945356,49.07,327.42,14.58,0.0
31.1916639,121.3946062,49.07,327.92,14.58,0.0
31.1916382,121.3946768,49.07,328.42,14.58,0.0
31.1916124,121.3947475,49.07,328.92,14.58,0.0
31.1915867,121.3948181,49.07,329.42,14.58,0.0
31.1915610,121.3948888,49.07,329.92,14.58,0.0
31.1915353,121.3949594,49.07,330.42,14.58,0.0
31.1915095,121.3950301,49.07,330.92,14.58,0.0
31.1914838,121.3951007,49.07,331.42,14.58,0.0
31.1914581,121.3951714,49.07,331.92,14.58,0.0
31.1914324,121.3952420,49.07,332.42,14.58,0.0
31.1914066,121.3953127,49.07,332.92,14.58,0.0
31.1913809,121.3953833,49.07,333.43,14.58,0.0
31.1913552,121.3954540,49.07,333.93,14.58,0.0
31.1913295,121.3955246,49.07,334.43,14.58,0.0
31.1913037,121.3955953,49.07,334.93,14.58,0.0
31.1912780,121.3956659,49.07,335.43,14.58,0.0
31.1912523,121.3957366,49.07,335.93,14.58,0.0
31.1912265,121.3958072,49.07,336.43,14.58,0.0
31.1912008,121.3958779,49.07,336.93,14.58,0.0
31.1911751,121.3959485,49.07,337.43,14.58,0.0
31.1911494,121.3960192,49.07,337.93,14.58,0.0
31.1911236,121.3960898,49.07,338.43,14.58,0.0
31.1910979,121.3961605,49.07,338.94,14.58,0.0
31.1910722,121.3962311,49.07,339.44,14.58,0.0
31.1910465,121.3963017,49.07,339.94,14.58,0.0
31.1910207,121.3963724,49.07,340.44,14.58,0.0
31.1909950,121.3964430,49.07,340.94,14.58,0.0
31.1909693,121.3965137,49.07,341.44,14.58,0.0
31.1909436,121.3965843,49.07,341.94,14.58,0.0
31.1909178,121.3966550,49.07,342.44,14.58,0.0
31.1908921,121.3967256,49.07,342.94,14.58,0.0
31.1908664,121.3967963,49.07,343.44,14.58,0.0
31.1908407,121.3968669,49.07,343.94,14.58,0.0
31.1908149,121.3969376,49.07,344.44,14.58,0.0
31.1907892,121.3970082,49.07,344.95,14.58,0.0
31.1907635,121.3970789,49.07,345.45,14.58,0.0
31.1907378,121.3971495,49.07,345.95,14.58,0.0
31.1907120,121.3972202,49.07,346.45,14.58,0.0
31.1906863,121.3972908,49.07,346.95,14.58,0.0
31.1906606,121.3973615,49.07,347.45,14.58,0.0
31.1906349,121.3974321,49.07,347.95,14.58,0.0
31.1906091,121.3975028,49.07,348.45,14.58,0.0
31.1905834,121.3975734,49.07,348.95,14.58,0.0
31.1905577,121.3976441,49.07,349.45,14.58,0.0
31.1905320,121.3977147,49.07,349.95,14.58,0.0
31.1905062,121.3977854,49.07,350.45,14.58,0.0
31.1904805,121.3978560,49.07,350.96,14.58,0.0
31.1904548,121.3979266,49.07,351.46,14.58,0.0
31.1904291,121.3979973,49.07,351.96,14.58,0.0
31.1904033,121.3980679,49.07,352.46,14.58,0.0
31.1903776,121.3981386,49.07,352.96,14.58,0.0
31.1903519,121.3982092,49.07,353.46,14.58,0.0
31.1903262,121.3982799,49.07,353.96,14.58,0.0
31.1903004,121.3983505,49.07,354.46,14.58,0.0
31.1902747,121.3984212,49.07,354.96,14.58,0.0
31.1902490,121.3984918,49.07,355.46,14.58,0.0
31.1902233,121.3985625,49.07,355.96,14.58,0.0
31.1901975,121.3986331,49.07,356.47,14.58,0.0
31.1901718,121.3987038,49.07,356.97,14.58,0.0
31.1901461,121.3987744,49.07,357.47,14.58,0.0
31.1901204,121.3988451,49.07,357.97,14.58,0.0
31.1900946,121.3989157,49.07,358.47,14.58,0.0
31.1900689,121.3989864,49.07,358.97,14.58,0.0
31.1900432,121.3990570,49.07,359.47,14.58,0.0
31.1900175,121.3991277,49.07,359.97,14.58,0.0
31.1899917,121.3991983,49.07,360.47,14.58,0.0
31.1899660,121.3992690,49.07,360.97,14.58,0.0
31.1899403,121.3993396,49.07,361.47,14.58,0.0
31.1899145,121.3994103,49.07,361.97,14.58,0.0
31.1898888,121.3994809,49.07,362.48,14.58,0.0
31.1898631,121.3995515,49.07,362.98,14.58,0.0
31.1898374,121.3996222,49.07,363.48,14.58,0.0
31.1898116,121.3996928,49.07,363.98,14.58,0.0
31.1897859,121.3997635,49.07,364.48,14.58,0.0
31.1897602,121.3998341,49.07,364.98,14.58,0.0
31.1897345,121.3999048,49.07,365.48,14.58,0.0
31.1897087,121.3999754,49.07,365.98,14.58,0.0
31.1896830,121.4000461,49.07,366.48,14.58,0.0
31.1896573,121.4001167,49.07,366.98,14.58,0.0
31.1896316,121.4001874,49.07,367.48,14.58,0.0
31.1896058,121.4002580,49.07,367.99,14.58,0.0
31.1895801,121.4003287,49.07,368.49,14.58,0.0
31.1895544,121.4003993,49.07,368.99,14.58,0.0
31.1895287,121.4004700,49.07,369.49,14.58,0.0
31.1895029,121.4005406,49.07,369.99,14.58,0.0
31.1894772,121.4006113,49.07,370.49,14.58,0.0
31.1894515,121.4006819,49.07,370.99,14.58,0.0
31.1894258,121.4007526,49.07,371.49,14.58,0.0
31.1894000,121.4008232,49.07,371.99,14.58,0.0
31.1893743,121.4008939,49.07,372.49,14.58,0.0
31.1893486,121.4009645,49.07,372.99,14.58,0.0
31.1893229,121.4010352,49.07,373.49,14.58,0.0
31.1892971,121.4011058,49.07,374.00,14.58,0.0
31.1892714,121.4011764,49.07,374.50,14.58,0.0
31.1892457,121.4012471,49.07,375.00,14.58,0.0
31.1892200,121.4013177,49.07,375.50,14.58,0.0
31.1891942,121.4013884,49.07,376.00,14.58,0.0
31.1891685,121.4014590,49.07,376.50,14.58,0.0
31.1891428,121.4015297,49.07,377.00,14.58,0.0
31.1891171,121.4016003,49.07,377.50,14.58,0.0
31.1890913,121.4016710,49.07,378.00,14.58,0.0
31.1890656,121.4017416,49.07,378.50,14.58,0.0
31.1890399,121.4018123,49.07,379.00,14.58,0.0
31.1890142,121.4018829,49.07,379.51,14.58,0.0
31.1889884,121.4019536,49.07,380.01,14.58,0.0
31.1889627,121.4020242,49.07,380.51,14.58,0.0
31.1889370,121.4020949,49.07,381.01,14.58,0.0
31.1889113,121.4021655,49.07,381.51,14.58,0.0
31.1888855,121.4022362,49.07,382.01,14.58,0.0
31.1888598,121.4023068,49.07,382.51,14.58,0.0
31.1888341,121.4023775,49.07,383.01,14.58,0.0
31.1888084,121.4024481,49.07,383.51,14.58,0.0
31.1887826,121.4025188,49.07,384.01,14.58,0.0
31.1887569,121.4025894,49.07,384.51,14.58,0.0
31.1887312,121.4026601,49.07,385.01,14.58,0.0
31.1887055,121.4027307,49.07,385.52,14.58,0.0
31.1886797,121.4028013,49.07,386.02,14.58,0.0
31.1887281,121.4027493,48.63,386.52,14.58,0.0
31.1887766,121.4026973,48.20,387.02,14.58,0.0
31.1888250,121.4026453,47.76,387.52,14.58,0.0
31.1888734,121.4025932,47.32,388.02,14.58,0.0
31.1889218,121.4025412,46.89,388.52,14.58,0.0
31.1889703,121.4024892,46.45,389.03,14.58,0.0
31.1890187,121.4024372,46.01,389.53,14.58,0.0
31.1890671,121.4023851,45.58,390.03,14.58,0.0
31.1891155,121.4023331,45.14,390.53,14.58,0.0
31.1891639,121.4022811,44.70,391.03,14.58,0.0
31.1892124,121.4022291,44.27,391.53,14.58,0.0
31.1892608,121.4021770,43.83,392.03,14.58,0.0
31.1893092,121.4021250,43.39,392.54,14.58,0.0
31.1893576,121.4020730,42.96,393.04,14.58,0.0
31.1894061,121.4020209,42.52,393.54,14.58,0.0
31.1894545,121.4019689,42.08,394.04,14.58,0.0
31.1895029,121.4019169,41.65,394.54,14.58,0.0
31.1895513,121.4018649,41.21,395.04,14.58,0.0
31.1895997,121.4018128,40.77,395.55,14.58,0.0
31.1896482,121.4017608,40.34,396.05,14.58,0.0
31.1896966,121.4017088,39.90,396.55,14.58,0.0
31.1897450,121.4016568,39.46,397.05,14.58,0.0
31.1897934,121.4016047,39.03,397.55,14.58,0.0
31.1898419,121.4015527,38.59,398.05,14.58,0.0
31.1898903,121.4015007,38.15,398.55,14.58,0.0
31.1899387,121.4014487,37.72,399.06,14.58,0.0
31.1899871,121.4013966,37.28,399.56,14.58,0.0
31.1900355,121.4013446,36.84,400.06,14.58,0.0
31.1900840,121.4012926,36.41,400.56,14.58,0.0
31.1901324,121.4012405,35.97,401.06,14.58,0.0
31.1901808,121.4011885,35.53,401.56,14.58,0.0
31.1902292,121.4011365,35.10,402.06,14.58,0.0
31.1902777,121.4010845,34.66,402.57,14.58,0.0
31.1903261,121.4010324,34.22,403.07,14.58,0.0
31.1903745,121.4009804,33.79,403.57,14.58,0.0
31.1904229,121.4009284,33.35,404.07,14.58,0.0
31.1904713,121.4008764,32.91,404.57,14.58,0.0
31.1905198,121.4008243,32.48,405.07,14.58,0.0
31.1905682,121.4007723,32.04,405.58,14.58,0.0
31.1906166,121.4007203,31.60,406.08,14.58,0.0
31.1906650,121.4006683,31.17,406.58,14.58,0.0
31.1907135,121.4006162,30.73,407.08,14.58,0.0
31.1907619,121.4005642,30.29,407.58,14.58,0.0
31.1908103,121.4005122,29.85,408.08,14.58,0.0
31.1908587,121.4004601,29.42,408.58,14.58,0.0
31.1909071,121.4004081,28.98,409.09,14.58,0.0
31.1909556,121.4003561,28.54,409.59,14.58,0.0
31.1910040,121.4003041,28.11,410.09,14.58,0.0
31.1910524,121.4002520,27.67,410.59,14.58,0.0
31.1911008,121.4002000,27.23,411.09,14.58,0.0
31.1911493,121.4001480,26.80,411.59,14.58,0.0
31.1911977,121.4000960,26.36,412.10,14.58,0.0
31.1912461,121.4000439,25.92,412.60,14.58,0.0
31.1912945,121.3999919,25.49,413.10,14.58,0.0
31.1913429,121.3999399,25.05,413.60,14.58,0.0
31.1913914,121.3998879,24.61,414.10,14.58,0.0
31.1914398,121.3998358,24.18,414.60,14.58,0.0
31.1914882,121.3997838,23.74,415.10,14.58,0.0
31.1915366,121.3997318,23.30,415.61,14.58,0.0
31.1915851,121.3996797,22.87,416.11,14.58,0.0
31.1916335,121.3996277,22.43,416.61,14.58,0.0
31.1916819,121.3995757,21.99,417.11,14.58,0.0
31.1917303,121.3995237,21.56,417.61,14.58,0.0
31.1917787,121.3994716,21.12,418.11,14.58,0.0
31.1918272,121.3994196,20.68,418.61,14.58,0.0
31.1918756,121.3993676,20.25,419.12,14.58,0.0
31.1919240,121.3993156,19.81,419.62,14.58,0.0
31.1919724,121.3992635,19.37,420.12,14.58,0.0
31.1920209,121.3992115,18.94,420.62,14.58,0.0
31.1920693,121.3991595,18.50,421.12,14.58,0.0
31.1921177,121.3991075,18.06,421.62,14.58,0.0
31.1921661,121.3990554,17.63,422.13,14.58,0.0
31.1922145,121.3990034,17.19,422.63,14.58,0.0
31.1922630,121.3989514,16.75,423.13,14.58,0.0
31.1923114,121.3988993,16.32,423.63,14.58,0.0
31.1923598,121.3988473,15.88,424.13,14.58,0.0
31.1924082,121.3987953,15.44,424.63,14.58,0.0
31.1924567,121.3987433,15.01,425.13,14.58,0.0
31.1925051,121.3986912,14.57,425.64,14.58,0.0
31.1925535,121.3986392,14.13,426.14,14.58,0.0
31.1926019,121.3985872,13.70,426.64,14.58,0.0
31.1926503,121.3985352,13.26,427.14,14.58,0.0
31.1926988,121.3984831,12.82,427.64,14.58,0.0
31.1927472,121.3984311,12.39,428.14,14.58,0.0
31.1927956,121.3983791,11.95,428.65,14.58,0.0
31.1928440,121.3983270,11.51,429.15,14.58,0.0
31.1928925,121.3982750,11.08,429.65,14.58,0.0
31.1929409,121.3982230,10.64,430.15,14.58,0.0
31.1929893,121.3981710,10.20,430.65,14.58,0.0
31.1930377,121.3981189,9.77,431.15,14.58,0.0
31.1930861,121.3980669,9.33,431.65,14.58,0.0
31.1931346,121.3980149,8.89,432.16,14.58,0.0
31.1931830,121.3979629,8.46,432.66,14.58,0.0
31.1932314,121.3979108,8.02,433.16,14.58,0.0
31.1932798,121.3978588,7.58,433.66,14.58,0.0
31.1933283,121.3978068,7.15,434.16,14.58,0.0
31.1933767,121.3977548,6.71,434.66,14.58,0.0
31.1934251,121.3977027,6.27,435.17,14.58,0.0
31.1934735,121.3976507,5.84,435.67,14.58,0.0
31.1935219,121.3975987,5.40,436.17,14.58,0.0
31.1935704,121.3975466,4.96,436.67,14.58,0.0
31.1936188,121.3974946,4.53,437.17,14.58,0.0
31.1936672,121.3974426,4.09,437.67,14.58,0.0
31.1937156,121.3973906,3.65,438.17,14.58,0.0
31.1937641,121.3973385,3.22,438.68,14.58,0.0
31.1938125,121.3972865,2.78,439.18,14.58,0.0
31.1938609,121.3972345,2.34,439.68,14.58,0.0
31.1939093,121.3971825,1.91,440.18,14.58,0.0
31.1939577,121.3971304,1.47,440.68,14.58,0.0
31.1940062,121.3970784,1.03,441.18,14.58,0.0
31.1940546,121.3970264,0.60,441.68,14.58,0.0
31.1941030,121.3969744,0.16,442.19,14.58,0.0
31.1941514,121.3969223,-0.28,442.69,14.58,0.0
31.1941999,121.3968703,-0.72,443.19,14.58,0.0
31.1942483,121.3968183,-1.15,443.69,14.58,0.0
31.1942967,121.3967662,-1.59,444.19,14.58,0.0
31.1943451,121.3967142,-2.03,444.69,14.58,0.0
31.1943935,121.3966622,-2.46,445.20,14.58,0.0
31.1944420,121.3966102,-2.90,445.70,14.58,0.0
31.1944904,121.3965581,-3.34,446.20,14.58,0.0
31.1945388,121.3965061,-3.77,446.70,14.58,0.0
31.1945872,121.3964541,-4.21,447.20,14.58,0.0
31.1946356,121.3964021,-4.65,447.70,14.58,0.0
31.1946841,121.3963500,-5.08,448.20,14.58,0.0
31.1947325,121.3962980,-5.52,448.71,14.58,0.0
31.1947809,121.3962460,-5.96,449.21,14.58,0.0
31.1948293,121.3961940,-6.39,449.71,14.58,0.0
31.1948778,121.3961419,-6.83,450.21,14.58,0.0
31.1949262,121.3960899,-7.27,450.71,14.58,0.0
31.1949746,121.3960379,-7.70,451.21,14.58,0.0
31.1950230,121.3959858,-8.14,451.72,14.58,0.0
31.1950714,121.3959338,-8.58,452.22,14.58,0.0
31.1951199,121.3958818,-9.01,452.72,14.58,0.0
31.1951683,121.3958298,-9.45,453.22,14.58,0.0
31.1952167,121.3957777,-9.89,453.72,14.58,0.0
31.1952651,121.3957257,-10.32,454.22,14.58,0.0
31.1953136,121.3956737,-10.76,454.72,14.58,0.0
31.1953620,121.3956217,-11.20,455.23,14.58,0.0
31.1954104,121.3955696,-11.63,455.73,14.58,0.0
31.1954588,121.3955176,-12.07,456.23,14.58,0.0
31.1955072,121.3954656,-12.51,456.73,14.58,0.0
31.1955557,121.3954136,-12.94,457.23,14.58,0.0
31.1956041,121.3953615,-13.38,457.73,14.58,0.0
31.1956525,121.3953095,-13.82,458.23,14.58,0.0
31.1957009,121.3952575,-14.25,458.74,14.58,0.0
31.1957494,121.3952054,-14.69,459.24,14.58,0.0
31.1957978,121.3951534,-15.13,459.74,14.58,0.0
31.1958462,121.3951014,-15.56,460.24,14.58,0.0
31.1958946,121.3950494,-16.00,460.74,14.58,0.0
31.1886797,121.4028013,49.07,460.74,0.00,0.0
31.1886797,121.4028013,49.07,461.24,0.00,0.0
31.1886797,121.4028013,49.07,461.74,0.00,0.0
31.1886797,121.4028013,49.07,462.24,0.00,0.0
31.1886797,121.4028013,49.07,462.74,0.00,0.0
31.1886797,121.4028013,49.07,463.24,0.00,0.0
31.1886797,121.4028013,49.07,463.74,0.00,0.0
31.1886797,121.4028013,49.07,464.24,0.00,0.0
31.1886797,121.4028013,49.07,464.74,0.00,0.0
31.1886797,121.4028013,49.07,465.24,0.00,0.0
31.1886797,121.4028013,49.07,465.74,0.00,0.0
31.1886797,121.4028013,49.07,466.24,0.00,0.0
31.1886797,121.4028013,49.07,466.74,0.00,0.0
31.1886797,121.4028013,49.07,467.24,0.00,0.0
31.1886797,121.4028013,49.07,467.74,0.00,0.0
31.1886797,121.4028013,49.07,468.24,0.00,0.0
31.1886797,121.4028013,49.07,468.74,0.00,0.0
31.1886797,121.4028013,49.07,469.24,0.00,0.0
31.1886797,121.4028013,49.07,469.74,0.00,0.0
31.1886797,121.4028013,49.07,470.24,0.00,0.0
31.1886797,121.4028013,49.07,470.74,0.00,0.0
31.1886797,121.4028013,49.07,471.24,0.00,0.0
31.1886797,121.4028013,49.07,471.74,0.00,0.0
31.1886797,121.4028013,49.07,472.24,0.00,0.0
31.1886797,121.4028013,49.07,472.74,0.00,0.0
31.1886797,121.4028013,49.07,473.24,0.00,0.0
31.1886797,121.4028013,49.07,473.74,0.00,0.0
31.1886797,121.4028013,49.07,474.24,0.00,0.0
31.1886797,121.4028013,49.07,474.74,0.00,0.0
31.1886797,121.4028013,49.07,475.24,0.00,0.0
31.1886797,121.4028013,49.07,475.74,0.00,0.0
31.1886797,121.4028013,49.07,476.24,0.00,0.0
31.1886797,121.4028013,49.07,476.74,0.00,0.0
31.1886797,121.4028013,49.07,477.24,0.00,0.0
31.1886797,121.4028013,49.07,477.74,0.00,0.0
31.1886797,121.4028013,49.07,478.24,0.00,0.0
31.1886797,121.4028013,49.07,478.74,0.00,0.0
31.1886797,121.4028013,49.07,479.24,0.00,0.0
31.1886797,121.4028013,49.07,479.74,0.00,0.0
31.1886797,121.4028013,49.07,480.24,0.00,0.0
31.1886797,121.4028013,49.07,480.74,0.00,0.0
31.1886797,121.4028013,49.07,481.24,0.00,0.0
31.1886797,121.4028013,49.07,481.74,0.00,0.0
31.1886797,121.4028013,49.07,482.24,0.00,0.0
31.1886797,121.4028013,49.07,482.74,0.00,0.0
31.1886797,121.4028013,49.07,483.24,0.00,0.0
31.1886797,121.4028013,49.07,483.74,0.00,0.0
31.1886797,121.4028013,49.07,484.24,0.00,0.0
31.1886797,121.4028013,49.07,484.74,0.00,0.0
31.1886797,121.4028013,49.07,485.24,0.00,0.0
31.1886797,121.4028013,49.07,485.74,0.00,0.0
31.1886797,121.4028013,49.07,486.24,0.00,0.0
31.1886797,121.4028013,49.07,486.74,0.00,0.0
31.1886797,121.4028013,49.07,487.24,0.00,0.0
31.1886797,121.4028013,49.07,487.74,0.00,0.0
31.1886797,121.4028013,49.07,488.24,0.00,0.0
31.1886797,121.4028013,49.07,488.74,0.00,0.0
31.1886797,121.4028013,49.07,489.24,0.00,0.0
31.1886797,121.4028013,49.07,489.74,0.00,0.0
31.1886797,121.4028013,49.07,490.24,0.00,0.0
31.1886797,121.4028013,49.07,490.74,0.00,0.0
31.1886797,121.4028013,49.07,491.24,0.00,0.0
31.1886797,121.4028013,49.07,491.74,0.00,0.0
31.1886797,121.4028013,49.07,492.24,0.00,0.0
31.1886797,121.4028013,49.07,492.74,0.00,0.0
31.1886797,121.4028013,49.07,493.24,0.00,0.0
31.1886797,121.4028013,49.07,493.74,0.00,0.0
31.1886797,121.4028013,49.07,494.24,0.00,0.0
31.1886797,121.4028013,49.07,494.74,0.00,0.0
31.1886797,121.4028013,49.07,495.24,0.00,0.0
31.1886797,121.4028013,49.07,495.74,0.00,0.0
31.1886797,121.4028013,49.07,496.24,0.00,0.0
31.1886797,121.4028013,49.07,496.74,0.00,0.0
31.1886797,121.4028013,49.07,497.24,0.00,0.0
31.1886797,121.4028013,49.07,497.74,0.00,0.0
31.1886797,121.4028013,49.07,498.24,0.00,0.0
31.1886797,121.4028013,49.07,498.74,0.00,0.0
31.1886797,121.4028013,49.07,499.24,0.00,0.0
