lat,lon,alt,time_s,speed,heading
31.1916949,121.3936294,65.07,250.41,9.58,0.0
31.1917130,121.3935835,65.07,250.91,9.58,0.0
31.1917311,121.3935376,65.07,251.41,9.58,0.0
31.1917491,121.3934917,65.07,251.92,9.58,0.0
31.1917672,121.3934459,65.07,252.42,9.58,0.0
31.1917852,121.3934000,65.07,252.92,9.58,0.0
31.1918033,121.3933541,65.07,253.42,9.58,0.0
31.1918214,121.3933083,65.07,253.92,9.58,0.0
31.1918394,121.3932624,65.07,254.42,9.58,0.0
31.1918575,121.3932165,65.07,254.92,9.58,0.0
31.1918756,121.3931707,65.07,255.42,9.58,0.0
31.1918936,121.3931248,65.07,255.93,9.58,0.0
31.1919117,121.3930789,65.07,256.43,9.58,0.0
31.1919297,121.3930331,65.07,256.93,9.58,0.0
31.1919478,121.3929872,65.07,257.43,9.58,0.0
31.1919659,121.3929413,65.07,257.93,9.58,0.0
31.1919839,121.3928955,65.07,258.43,9.58,0.0
31.1920020,121.3928496,65.07,258.93,9.58,0.0
31.1920200,121.3928037,65.07,259.43,9.58,0.0
31.1920381,121.3927578,65.07,259.94,9.58,0.0
31.1920562,121.3927120,65.07,260.44,9.58,0.0
31.1920742,121.3926661,65.07,260.94,9.58,0.0
31.1920923,121.3926202,65.07,261.44,9.58,0.0
31.1921103,121.3925744,65.07,261.94,9.58,0.0
31.1921284,121.3925285,65.07,262.44,9.58,0.0
31.1921465,121.3924826,65.07,262.94,9.58,0.0
31.1921645,121.3924368,65.07,263.45,9.58,0.0
31.1921826,121.3923909,65.07,263.95,9.58,0.0
31.1922006,121.3923450,65.07,264.45,9.58,0.0
31.1922187,121.3922992,65.07,264.95,9.58,0.0
31.1922368,121.3922533,65.07,265.45,9.58,0.0
31.1922548,121.3922074,65.07,265.95,9.58,0.0
31.1922729,121.3921616,65.07,266.45,9.58,0.0
31.1922910,121.3921157,65.07,266.95,9.58,0.0
31.1923090,121.3920698,65.07,267.46,9.58,0.0
31.1923271,121.3920239,65.07,267.96,9.58,0.0
31.1923451,121.3919781,65.07,268.46,9.58,0.0
31.1923632,121.3919322,65.07,268.96,9.58,0.0
31.1923813,121.3918863,65.07,269.46,9.58,0.0
31.1923993,121.3918405,65.07,269.96,9.58,0.0
31.1924174,121.3917946,65.07,270.46,9.58,0.0
31.1924354,121.3917487,65.07,270.96,9.58,0.0
31.1924535,121.3917029,65.07,271.47,9.58,0.0
31.1924716,121.3916570,65.07,271.97,9.58,0.0
31.1924896,121.3916111,65.07,272.47,9.58,0.0
31.1925077,121.3915653,65.07,272.97,9.58,0.0
31.1925257,121.3915194,65.07,273.47,9.58,0.0
31.1925438,121.3914735,65.07,273.97,9.58,0.0
31.1925619,121.3914277,65.07,274.47,9.58,0.0
31.1925799,121.3913818,65.07,274.97,9.58,0.0
31.1925980,121.3913359,65.07,275.48,9.58,0.0
31.1926160,121.3912900,65.07,275.98,9.58,0.0
31.1926341,121.3912442,65.07,276.48,9.58,0.0
31.1926522,121.3911983,65.07,276.98,9.58,0.0
31.1926702,121.3911524,65.07,277.48,9.58,0.0
31.1926883,121.3911066,65.07,277.98,9.58,0.0
31.1927064,121.3910607,65.07,278.48,9.58,0.0
31.1927244,121.3910148,65.07,278.98,9.58,0.0
31.1927425,121.3909690,65.07,279.49,9.58,0.0
31.1927605,121.3909231,65.07,279.99,9.58,0.0
31.1927786,121.3908772,65.07,280.49,9.58,0.0
31.1927967,121.3908314,65.07,280.99,9.58,0.0
31.1928147,121.3907855,65.07,281.49,9.58,0.0
31.1928328,121.3907396,65.07,281.99,9.58,0.0
31.1928508,121.3906938,65.07,282.49,9.58,0.0
31.1928689,121.3906479,65.07,282.99,9.58,0.0
31.1928870,121.3906020,65.07,283.50,9.58,0.0
31.1929050,121.3905561,65.07,284.00,9.58,0.0
31.1929231,121.3905103,65.07,284.50,9.58,0.0
31.1929411,121.3904644,65.07,285.00,9.58,0.0
31.1929592,121.3904185,65.07,285.50,9.58,0.0
31.1929773,121.3903727,65.07,286.00,9.58,0.0
31.1929953,121.3903268,65.07,286.50,9.58,0.0
31.1930134,121.3902809,65.07,287.00,9.58,0.0
31.1930314,121.3902351,65.07,287.51,9.58,0.0
31.1930495,121.3901892,65.07,288.01,9.58,0.0
31.1930676,121.3901433,65.07,288.51,9.58,0.0
31.1930856,121.3900975,65.07,289.01,9.58,0.0
31.1931037,121.3900516,65.07,289.51,9.58,0.0
31.1931218,121.3900057,65.07,290.01,9.58,0.0
31.1931398,121.3899599,65.07,290.51,9.58,0.0
31.1931579,121.3899140,65.07,291.01,9.58,0.0
31.1931759,121.3898681,65.07,291.52,9.58,0.0
31.1931940,121.3898222,65.07,292.02,9.58,0.0
31.1932121,121.3897764,65.07,292.52,9.58,0.0
31.1932301,121.3897305,65.07,293.02,9.58,0.0
31.1932482,121.3896846,65.07,293.52,9.58,0.0
31.1932662,121.3896388,65.07,294.02,9.58,0.0
31.1932843,121.3895929,65.07,294.52,9.58,0.0
31.1933024,121.3895470,65.07,295.02,9.58,0.0
31.1933204,121.3895012,65.07,295.53,9.58,0.0
31.1933385,121.3894553,65.07,296.03,9.58,0.0
31.1933565,121.3894094,65.07,296.53,9.58,0.0
31.1933746,121.3893636,65.07,297.03,9.58,0.0
31.1933927,121.3893177,65.07,297.53,9.58,0.0
31.1934107,121.3892718,65.07,298.03,9.58,0.0
31.1934288,121.3892260,65.07,298.53,9.58,0.0
31.1934468,121.3891801,65.07,299.03,9.58,0.0
31.1934649,121.3891342,65.07,299.54,9.58,0.0
31.1934830,121.3890883,65.07,300.04,9.58,0.0
31.1935010,121.3890425,65.07,300.54,9.58,0.0
31.1935191,121.3889966,65.07,301.04,9.58,0.0
31.1935372,121.3889507,65.07,301.54,9.58,0.0
31.1935552,121.3889049,65.07,302.04,9.58,0.0
31.1935733,121.3888590,65.07,302.54,9.58,0.0
31.1935913,121.3888131,65.07,303.04,9.58,0.0
31.1936094,121.3887673,65.07,303.55,9.58,0.0
31.1936275,121.3887214,65.07,304.05,9.58,0.0
31.1936455,121.3886755,65.07,304.55,9.58,0.0
31.1936636,121.3886297,65.07,305.05,9.58,0.0
31.1936816,121.3885838,65.07,305.55,9.58,0.0
31.1936997,121.3885379,65.07,306.05,9.58,0.0
31.1937178,121.3884921,65.07,306.55,9.58,0.0
31.1937358,121.3884462,65.07,307.05,9.58,0.0
31.1937539,121.3884003,65.07,307.56,9.58,0.0
31.1937719,121.3883544,65.07,308.06,9.58,0.0
31.1937900,121.3883086,65.07,308.56,9.58,0.0
31.1938081,121.3882627,65.07,309.06,9.58,0.0
31.1938261,121.3882168,65.07,309.56,9.58,0.0
31.1938442,121.3881710,65.07,310.06,9.58,0.0
31.1938622,121.3881251,65.07,310.56,9.58,0.0
31.1938803,121.3880792,65.07,311.06,9.58,0.0
31.1938984,121.3880334,65.07,311.57,9.58,0.0
31.1939164,121.3879875,65.07,312.07,9.58,0.0
31.1939345,121.3879416,65.07,312.57,9.58,0.0
31.1939526,121.3878958,65.07,313.07,9.58,0.0
31.1939706,121.3878499,65.07,313.57,9.58,0.0
31.1939887,121.3878040,65.07,314.07,9.58,0.0
31.1940067,121.3877582,65.07,314.57,9.58,0.0
31.1940248,121.3877123,65.07,315.07,9.58,0.0
31.1940429,121.3876664,65.07,315.58,9.58,0.0
31.1940609,121.3876205,65.07,316.08,9.58,0.0
31.1940790,121.3875747,65.07,316.58,9.58,0.0
31.1940970,121.3875288,65.07,317.08,9.58,0.0
31.1941151,121.3874829,65.07,317.58,9.58,0.0
31.1941332,121.3874371,65.07,318.08,9.58,0.0
31.1941512,121.3873912,65.07,318.58,9.58,0.0
31.1941693,121.3873453,65.07,319.08,9.58,0.0
31.1941873,121.3872995,65.07,319.59,9.58,0.0
31.1942054,121.3872536,65.07,320.09,9.58,0.0
31.1942235,121.3872077,65.07,320.59,9.58,0.0
31.1942415,121.3871619,65.07,321.09,9.58,0.0
31.1942596,121.3871160,65.07,321.59,9.58,0.0
31.1942776,121.3870701,65.07,322.09,9.58,0.0
31.1942957,121.3870243,65.07,322.59,9.58,0.0
31.1943138,121.3869784,65.07,323.10,9.58,0.0
31.1943318,121.3869325,65.07,323.60,9.58,0.0
31.1943499,121.3868866,65.07,324.10,9.58,0.0
31.1943680,121.3868408,65.07,324.60,9.58,0.0
31.1943860,121.3867949,65.07,325.10,9.58,0.0
31.1944041,121.3867490,65.07,325.60,9.58,0.0
31.1944221,121.3867032,65.07,326.10,9.58,0.0
31.1944402,121.3866573,65.07,326.60,9.58,0.0
31.1944583,121.3866114,65.07,327.11,9.58,0.0
31.1944763,121.3865656,65.07,327.61,9.58,0.0
31.1944944,121.3865197,65.07,328.11,9.58,0.0
31.1945124,121.3864738,65.07,328.61,9.58,0.0
31.1945305,121.3864280,65.07,329.11,9.58,0.0
31.1945486,121.3863821,65.07,329.61,9.58,0.0
31.1945666,121.3863362,65.07,330.11,9.58,0.0
31.1945847,121.3862904,65.07,330.61,9.58,0.0
31.1946027,121.3862445,65.07,331.12,9.58,0.0
31.1946208,121.3861986,65.07,331.62,9.58,0.0
31.1946389,121.3861527,65.07,332.12,9.58,0.0
31.1946569,121.3861069,65.07,332.62,9.58,0.0
31.1946750,121.3860610,65.07,333.12,9.58,0.0
31.1946930,121.3860151,65.07,333.62,9.58,0.0
31.1947111,121.3859693,65.07,334.12,9.58,0.0
31.1947292,121.3859234,65.07,334.62,9.58,0.0
31.1947472,121.3858775,65.07,335.13,9.58,0.0
31.1947653,121.3858317,65.07,335.63,9.58,0.0
31.1947834,121.3857858,65.07,336.13,9.58,0.0
31.1948014,121.3857399,65.07,336.63,9.58,0.0
31.1948195,121.3856941,65.07,337.13,9.58,0.0
31.1948375,121.3856482,65.07,337.63,9.58,0.0
31.1948556,121.3856023,65.07,338.13,9.58,0.0
31.1948737,121.3855565,65.07,338.63,9.58,0.0
31.1948917,121.3855106,65.07,339.14,9.58,0.0
31.1949098,121.3854647,65.07,339.64,9.58,0.0
31.1949278,121.3854188,65.07,340.14,9.58,0.0
31.1949459,121.3853730,65.07,340.64,9.58,0.0
31.1949640,121.3853271,65.07,341.14,9.58,0.0
31.1949820,121.3852812,65.07,341.64,9.58,0.0
31.1950001,121.3852354,65.07,342.14,9.58,0.0
31.1950181,121.3851895,65.07,342.64,9.58,0.0
31.1950362,121.3851436,65.07,343.15,9.58,0.0
31.1950543,121.3850978,65.07,343.65,9.58,0.0
31.1950723,121.3850519,65.07,344.15,9.58,0.0
31.1950904,121.3850060,65.07,344.65,9.58,0.0
31.1951084,121.3849602,65.07,345.15,9.58,0.0
31.1951265,121.3849143,65.07,345.65,9.58,0.0
31.1951446,121.3848684,65.07,346.15,9.58,0.0
31.1951626,121.3848226,65.07,346.65,9.58,0.0
31.1951807,121.3847767,65.07,347.16,9.58,0.0
31.1951988,121.3847308,65.07,347.66,9.58,0.0
31.1952168,121.3846849,65.07,348.16,9.58,0.0
31.1952349,121.3846391,65.07,348.66,9.58,0.0
31.1952529,121.3845932,65.07,349.16,9.58,0.0
31.1952710,121.3845473,65.07,349.66,9.58,0.0
31.1952891,121.3845015,65.07,350.16,9.58,0.0
31.1953071,121.3844556,65.07,350.66,9.58,0.0
31.1953252,121.3844097,65.07,351.17,9.58,0.0
31.1953432,121.3843639,65.07,351.67,9.58,0.0
31.1953613,121.3843180,65.07,352.17,9.58,0.0
31.1953794,121.3842721,65.07,352.67,9.58,0.0
31.1953974,121.3842263,65.07,353.17,9.58,0.0
31.1954155,121.3841804,65.07,353.67,9.58,0.0
31.1954335,121.3841345,65.07,354.17,9.58,0.0
31.1954516,121.3840887,65.07,354.67,9.58,0.0
31.1954697,121.3840428,65.07,355.18,9.58,0.0
31.1954877,121.3839969,65.07,355.68,9.58,0.0
31.1955058,121.3839510,65.07,356.18,9.58,0.0
31.1955238,121.3839052,65.07,356.68,9.58,0.0
31.1955419,121.3838593,65.07,357.18,9.58,0.0
31.1955600,121.3838134,65.07,357.68,9.58,0.0
31.1955780,121.3837676,65.07,358.18,9.58,0.0
31.1955961,121.3837217,65.07,358.68,9.58,0.0
31.1956141,121.3836758,65.07,359.19,9.58,0.0
31.1956322,121.3836300,65.07,359.69,9.58,0.0
31.1956503,121.3835841,65.07,360.19,9.58,0.0
31.1956683,121.3835382,65.07,360.69,9.58,0.0
31.1956864,121.3834924,65.07,361.19,9.58,0.0
31.1957045,121.3834465,65.07,361.69,9.58,0.0
31.1957225,121.3834006,65.07,362.19,9.58,0.0
31.1957406,121.3833548,65.07,362.69,9.58,0.0
31.1957586,121.3833089,65.07,363.20,9.58,0.0
31.1957767,121.3832630,65.07,363.70,9.58,0.0
31.1957948,121.3832171,65.07,364.20,9.58,0.0
31.1958128,121.3831713,65.07,364.70,9.58,0.0
31.1958309,121.3831254,65.07,365.20,9.58,0.0
31.1958489,121.3830795,65.07,365.70,9.58,0.0
31.1958670,121.3830337,65.07,366.20,9.58,0.0
31.1958851,121.3829878,65.07,366.70,9.58,0.0
31.1959031,121.3829419,65.07,367.21,9.58,0.0
31.1959212,121.3828961,65.07,367.71,9.58,0.0
31.1959392,121.3828502,65.07,368.21,9.58,0.0
31.1959573,121.3828043,65.07,368.71,9.58,0.0
31.1959754,121.3827585,65.07,369.21,9.58,0.0
31.1959934,121.3827126,65.07,369.71,9.58,0.0
31.1960115,121.3826667,65.07,370.21,9.58,0.0
31.1959946,121.3827131,65.07,370.71,9.58,0.0
31.1959777,121.3827595,65.07,371.21,9.58,0.0
31.1959608,121.3828059,65.07,371.72,9.58,0.0
31.1959439,121.3828523,65.07,372.22,9.58,0.0
31.1959270,121.3828987,65.07,372.72,9.58,0.0
31.1959101,121.3829451,65.07,373.22,9.58,0.0
31.1958932,121.3829915,65.07,373.72,9.58,0.0
31.1958763,121.3830379,65.07,374.22,9.58,0.0
31.1958594,121.3830843,65.07,374.72,9.58,0.0
31.1958426,121.3831307,65.07,375.22,9.58,0.0
31.1958257,121.3831770,65.07,375.72,9.58,0.0
31.1958088,121.3832234,65.07,376.22,9.58,0.0
31.1957919,121.3832698,65.07,376.72,9.58,0.0
31.1957750,121.3833162,65.07,377.22,9.58,0.0
31.1957581,121.3833626,65.07,377.72,9.58,0.0
31.1957412,121.3834090,65.07,378.22,9.58,0.0
31.1957243,121.3834554,65.07,378.72,9.58,0.0
31.1957074,121.3835018,65.07,379.22,9.58,0.0
31.1956905,121.3835482,65.07,379.72,9.58,0.0
31.1956736,121.3835946,65.07,380.22,9.58,0.0
31.1956567,121.3836410,65.07,380.72,9.58,0.0
31.1956398,121.3836874,65.07,381.23,9.58,0.0
31.1956229,121.3837338,65.07,381.73,9.58,0.0
31.1956060,121.3837802,65.07,382.23,9.58,0.0
31.1955892,121.3838265,65.07,382.73,9.58,0.0
31.1955723,121.3838729,65.07,383.23,9.58,0.0
31.1955554,121.3839193,65.07,383.73,9.58,0.0
31.1955385,121.3839657,65.07,384.23,9.58,0.0
31.1955216,121.3840121,65.07,384.73,9.58,0.0
31.1955047,121.3840585,65.07,385.23,9.58,0.0
31.1954878,121.3841049,65.07,385.73,9.58,0.0
31.1954709,121.3841513,65.07,386.23,9.58,0.0
31.1954540,121.3841977,65.07,386.73,9.58,0.0
31.1954371,121.3842441,65.07,387.23,9.58,0.0
31.1954202,121.3842905,65.07,387.73,9.58,0.0
31.1954033,121.3843369,65.07,388.23,9.58,0.0
31.1953864,121.3843833,65.07,388.73,9.58,0.0
31.1953695,121.3844297,65.07,389.23,9.58,0.0
31.1953526,121.3844761,65.07,389.73,9.58,0.0
31.1953358,121.3845224,65.07,390.24,9.58,0.0
31.1953189,121.3845688,65.07,390.74,9.58,0.0
31.1953020,121.3846152,65.07,391.24,9.58,0.0
31.1952851,121.3846616,65.07,391.74,9.58,0.0
31.1952682,121.3847080,65.07,392.24,9.58,0.0
31.1952513,121.3847544,65.07,392.74,9.58,0.0
31.1952344,121.3848008,65.07,393.24,9.58,0.0
31.1952175,121.3848472,65.07,393.74,9.58,0.0
31.1952006,121.3848936,65.07,394.24,9.58,0.0
31.1951837,121.3849400,65.07,394.74,9.58,0.0
31.1951668,121.3849864,65.07,395.24,9.58,0.0
31.1951499,121.3850328,65.07,395.74,9.58,0.0
31.1951330,121.3850792,65.07,396.24,9.58,0.0
31.1951161,121.3851256,65.07,396.74,9.58,0.0
31.1950992,121.3851719,65.07,397.24,9.58,0.0
31.1950823,121.3852183,65.07,397.74,9.58,0.0
31.1950655,121.3852647,65.07,398.24,9.58,0.0
31.1950486,121.3853111,65.07,398.74,9.58,0.0
31.1950317,121.3853575,65.07,399.24,9.58,0.0
31.1950148,121.3854039,65.07,399.75,9.58,0.0
31.1949979,121.3854503,65.07,400.25,9.58,0.0
31.1949810,121.3854967,65.07,400.75,9.58,0.0
31.1949641,121.3855431,65.07,401.25,9.58,0.0
31.1949472,121.3855895,65.07,401.75,9.58,0.0
31.1949303,121.3856359,65.07,402.25,9.58,0.0
31.1949134,121.3856823,65.07,402.75,9.58,0.0
31.1948965,121.3857287,65.07,403.25,9.58,0.0
31.1948796,121.3857751,65.07,403.75,9.58,0.0
31.1948627,121.3858215,65.07,404.25,9.58,0.0
31.1948458,121.3858678,65.07,404.75,9.58,0.0
31.1948289,121.3859142,65.07,405.25,9.58,0.0
31.1948121,121.3859606,65.07,405.75,9.58,0.0
31.1947952,121.3860070,65.07,406.25,9.58,0.0
31.1947783,121.3860534,65.07,406.75,9.58,0.0
31.1947614,121.3860998,65.07,407.25,9.58,0.0
31.1947445,121.3861462,65.07,407.75,9.58,0.0
31.1947276,121.3861926,65.07,408.25,9.58,0.0
31.1947107,121.3862390,65.07,408.76,9.58,0.0
31.1946938,121.3862854,65.07,409.26,9.58,0.0
31.1946769,121.3863318,65.07,409.76,9.58,0.0
31.1946600,121.3863782,65.07,410.26,9.58,0.0
31.1946431,121.3864246,65.07,410.76,9.58,0.0
31.1946262,121.3864710,65.07,411.26,9.58,0.0
31.1946093,121.3865174,65.07,411.76,9.58,0.0
31.1945924,121.3865637,65.07,412.26,9.58,0.0
31.1945755,121.3866101,65.07,412.76,9.58,0.0
31.1945587,121.3866565,65.07,413.26,9.58,0.0
31.1945418,121.3867029,65.07,413.76,9.58,0.0
31.1945249,121.3867493,65.07,414.26,9.58,0.0
31.1945080,121.3867957,65.07,414.76,9.58,0.0
31.1944911,121.3868421,65.07,415.26,9.58,0.0
31.1944742,121.3868885,65.07,415.76,9.58,0.0
31.1944573,121.3869349,65.07,416.26,9.58,0.0
31.1944404,121.3869813,65.07,416.76,9.58,0.0
31.1944235,121.3870277,65.07,417.26,9.58,0.0
31.1944066,121.3870741,65.07,417.76,9.58,0.0
31.1943897,121.3871205,65.07,418.27,9.58,0.0
31.1943728,121.3871669,65.07,418.77,9.58,0.0
31.1943559,121.3872132,65.07,419.27,9.58,0.0
31.1943390,121.3872596,65.07,419.77,9.58,0.0
31.1943221,121.3873060,65.07,420.27,9.58,0.0
31.1943052,121.3873524,65.07,420.77,9.58,0.0
31.1942884,121.3873988,65.07,421.27,9.58,0.0
31.1942715,121.3874452,65.07,421.77,9.58,0.0
31.1942546,121.3874916,65.07,422.27,9.58,0.0
31.1942377,121.3875380,65.07,422.77,9.58,0.0
31.1942208,121.3875844,65.07,423.27,9.58,0.0
31.1942039,121.3876308,65.07,423.77,9.58,0.0
31.1941870,121.3876772,65.07,424.27,9.58,0.0
31.1941701,121.3877236,65.07,424.77,9.58,0.0
31.1941532,121.3877700,65.07,425.27,9.58,0.0
31.1941363,121.3878164,65.07,425.77,9.58,0.0
31.1941194,121.3878628,65.07,426.27,9.58,0.0
31.1941025,121.3879091,65.07,426.77,9.58,0.0
31.1940856,121.3879555,65.07,427.27,9.58,0.0
31.1940687,121.3880019,65.07,427.78,9.58,0.0
31.1940518,121.3880483,65.07,428.28,9.58,0.0
31.1940350,121.3880947,65.07,428.78,9.58,0.0
31.1940181,121.3881411,65.07,429.28,9.58,0.0
31.1940012,121.3881875,65.07,429.78,9.58,0.0
31.1939843,121.3882339,65.07,430.28,9.58,0.0
31.1939674,121.3882803,65.07,430.78,9.58,0.0
31.1939505,121.3883267,65.07,431.28,9.58,0.0
31.1939336,121.3883731,65.07,431.78,9.58,0.0
31.1939167,121.3884195,65.07,432.28,9.58,0.0
31.1938998,121.3884659,65.07,432.78,9.58,0.0
31.1938829,121.3885123,65.07,433.28,9.58,0.0
31.1938660,121.3885586,65.07,433.78,9.58,0.0
31.1938491,121.3886050,65.07,434.28,9.58,0.0
31.1938322,121.3886514,65.07,434.78,9.58,0.0
31.1938153,121.3886978,65.07,435.28,9.58,0.0
31.1937984,121.3887442,65.07,435.78,9.58,0.0
31.1937816,121.3887906,65.07,436.28,9.58,0.0
31.1937647,121.3888370,65.07,436.79,9.58,0.0
31.1937478,121.3888834,65.07,437.29,9.58,0.0
31.1937309,121.3889298,65.07,437.79,9.58,0.0
31.1937140,121.3889762,65.07,438.29,9.58,0.0
31.1936971,121.3890226,65.07,438.79,9.58,0.0
31.1936802,121.3890690,65.07,439.29,9.58,0.0
31.1936633,121.3891154,65.07,439.79,9.58,0.0
31.1936464,121.3891618,65.07,440.29,9.58,0.0
31.1936295,121.3892082,65.07,440.79,9.58,0.0
31.1936126,121.3892545,65.07,441.29,9.58,0.0
31.1935957,121.3893009,65.07,441.79,9.58,0.0
31.1935788,121.3893473,65.07,442.29,9.58,0.0
31.1935619,121.3893937,65.07,442.79,9.58,0.0
31.1935450,121.3894401,65.07,443.29,9.58,0.0
31.1935281,121.3894865,65.07,443.79,9.58,0.0
31.1935113,121.3895329,65.07,444.29,9.58,0.0
31.1934944,121.3895793,65.07,444.79,9.58,0.0
31.1934775,121.3896257,65.07,445.29,9.58,0.0
31.1934606,121.3896721,65.07,445.79,9.58,0.0
31.1934437,121.3897185,65.07,446.30,9.58,0.0
31.1934268,121.3897649,65.07,446.80,9.58,0.0
31.1934099,121.3898113,65.07,447.30,9.58,0.0
31.1933930,121.3898577,65.07,447.80,9.58,0.0
31.1933761,121.3899041,65.07,448.30,9.58,0.0
31.1933592,121.3899504,65.07,448.80,9.58,0.0
31.1933423,121.3899968,65.07,449.30,9.58,0.0
31.1933254,121.3900432,65.07,449.80,9.58,0.0
31.1933085,121.3900896,65.07,450.30,9.58,0.0
31.1932916,121.3901360,65.07,450.80,9.58,0.0
31.1932747,121.3901824,65.07,451.30,9.58,0.0
31.1932579,121.3902288,65.07,451.80,9.58,0.0
31.1932410,121.3902752,65.07,452.30,9.58,0.0
31.1932241,121.3903216,65.07,452.80,9.58,0.0
31.1932072,121.3903680,65.07,453.30,9.58,0.0
31.1931903,121.3904144,65.07,453.80,9.58,0.0
31.1931734,121.3904608,65.07,454.30,9.58,0.0
31.1931565,121.3905072,65.07,454.80,9.58,0.0
31.1931396,121.3905536,65.07,455.31,9.58,0.0
31.1931227,121.3905999,65.07,455.81,9.58,0.0
31.1931058,121.3906463,65.07,456.31,9.58,0.0
31.1930889,121.3906927,65.07,456.81,9.58,0.0
31.1930720,121.3907391,65.07,457.31,9.58,0.0
31.1930551,121.3907855,65.07,457.81,9.58,0.0
31.1930382,121.3908319,65.07,458.31,9.58,0.0
31.1930213,121.3908783,65.07,458.81,9.58,0.0
31.1930045,121.3909247,65.07,459.31,9.58,0.0
31.1929876,121.3909711,65.07,459.81,9.58,0.0
31.1929707,121.3910175,65.07,460.31,9.58,0.0
31.1929538,121.3910639,65.07,460.81,9.58,0.0
31.1929369,121.3911103,65.07,461.31,9.58,0.0
31.1929200,121.3911567,65.07,461.81,9.58,0.0
31.1929031,121.3912031,65.07,462.31,9.58,0.0
31.1928862,121.3912495,65.07,462.81,9.58,0.0
31.1928693,121.3912958,65.07,463.31,9.58,0.0
31.1928524,121.3913422,65.07,463.81,9.58,0.0
31.1928355,121.3913886,65.07,464.31,9.58,0.0
31.1928186,121.3914350,65.07,464.82,9.58,0.0
31.1928017,121.3914814,65.07,465.32,9.58,0.0
31.1927848,121.3915278,65.07,465.82,9.58,0.0
31.1927679,121.3915742,65.07,466.32,9.58,0.0
31.1927511,121.3916206,65.07,466.82,9.58,0.0
31.1927342,121.3916670,65.07,467.32,9.58,0.0
31.1927173,121.3917134,65.07,467.82,9.58,0.0
31.1927004,121.3917598,65.07,468.32,9.58,0.0
31.1926835,121.3918062,65.07,468.82,9.58,0.0
31.1926666,121.3918526,65.07,469.32,9.58,0.0
31.1926497,121.3918990,65.07,469.82,9.58,0.0
31.1926328,121.3919453,65.07,470.32,9.58,0.0
31.1926159,121.3919917,65.07,470.82,9.58,0.0
31.1925990,121.3920381,65.07,471.32,9.58,0.0
31.1925821,121.3920845,65.07,471.82,9.58,0.0
31.1925652,121.3921309,65.07,472.32,9.58,0.0
31.1925483,121.3921773,65.07,472.82,9.58,0.0
31.1925314,121.3922237,65.07,473.32,9.58,0.0
31.1925145,121.3922701,65.07,473.82,9.58,0.0
31.1924976,121.3923165,65.07,474.33,9.58,0.0
31.1924808,121.3923629,65.07,474.83,9.58,0.0
31.1924639,121.3924093,65.07,475.33,9.58,0.0
31.1924470,121.3924557,65.07,475.83,9.58,0.0
31.1924301,121.3925021,65.07,476.33,9.58,0.0
31.1924132,121.3925485,65.07,476.83,9.58,0.0
31.1923963,121.3925949,65.07,477.33,9.58,0.0
31.1923794,121.3926412,65.07,477.83,9.58,0.0
31.1923625,121.3926876,65.07,478.33,9.58,0.0
31.1923456,121.3927340,65.07,478.83,9.58,0.0
31.1923287,121.3927804,65.07,479.33,9.58,0.0
31.1923118,121.3928268,65.07,479.83,9.58,0.0
31.1922949,121.3928732,65.07,480.33,9.58,0.0
31.1922780,121.3929196,65.07,480.83,9.58,0.0
31.1922611,121.3929660,65.07,481.33,9.58,0.0
31.1922442,121.3930124,65.07,481.83,9.58,0.0
31.1922274,121.3930588,65.07,482.33,9.58,0.0
31.1922105,121.3931052,65.07,482.83,9.58,0.0
31.1921936,121.3931516,65.07,483.34,9.58,0.0
31.1921767,121.3931980,65.07,483.84,9.58,0.0
31.1921598,121.3932444,65.07,484.34,9.58,0.0
31.1921429,121.3932908,65.07,484.84,9.58,0.0
31.1921260,121.3933371,65.07,485.34,9.58,0.0
31.1921091,121.3933835,65.07,485.84,9.58,0.0
31.1920922,121.3934299,65.07,486.34,9.58,0.0
31.1920753,121.3934763,65.07,486.84,9.58,0.0
31.1920584,121.3935227,65.07,487.34,9.58,0.0
31.1920415,121.3935691,65.07,487.84,9.58,0.0
31.1920246,121.3936155,65.07,488.34,9.58,0.0
31.1920077,121.3936619,65.07,488.84,9.58,0.0
31.1919908,121.3937083,65.07,489.34,9.58,0.0
31.1919740,121.3937547,65.07,489.84,9.58,0.0
31.1919571,121.3938011,65.07,490.34,9.58,0.0
31.1919402,121.3938475,65.07,490.84,9.58,0.0
31.1919233,121.3938939,65.07,491.34,9.58,0.0
31.1919064,121.3939403,65.07,491.84,9.58,0.0
31.1918895,121.3939866,65.07,492.34,9.58,0.0
31.1918726,121.3940330,65.07,492.85,9.58,0.0
31.1918557,121.3940794,65.07,493.35,9.58,0.0
31.1918388,121.3941258,65.07,493.85,9.58,0.0
31.1918219,121.3941722,65.07,494.35,9.58,0.0
31.1918050,121.3942186,65.07,494.85,9.58,0.0
31.1917881,121.3942650,65.07,495.35,9.58,0.0
31.1917712,121.3943114,65.07,495.85,9.58,0.0
31.1917543,121.3943578,65.07,496.35,9.58,0.0
31.1917374,121.3944042,65.07,496.85,9.58,0.0
31.1917205,121.3944506,65.07,497.35,9.58,0.0
31.1917037,121.3944970,65.07,497.85,9.58,0.0
31.1916868,121.3945434,65.07,498.35,9.58,0.0
31.1916699,121.3945898,65.07,498.85,9.58,0.0
31.1916530,121.3946362,65.07,499.35,9.58,0.0
31.1916361,121.3946825,65.07,499.85,9.58,0.0
